GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
jadx-core,jadx.core.deobf.conditions,DeobfLengthCondition,47,3,4,0,12,1,8,1,6,1
jadx-core,jadx.core.deobf.conditions,ExcludePackageWithTLDNames,49,3,6,0,10,1,6,1,3,1
jadx-core,jadx.core.deobf.conditions,BaseDeobfCondition,50,3,18,0,14,1,13,1,4,1
jadx-core,jadx.core.deobf.conditions,DeobfWhitelist,66,46,10,0,15,5,8,2,3,2
jadx-core,jadx.core.deobf.conditions,AvoidClsAndPkgNamesCollision,32,8,4,0,8,2,4,1,2,1
jadx-core,jadx.core.deobf.conditions,JadxRenameConditions,3,45,0,0,1,9,1,2,1,2
jadx-core,jadx.core.utils.log,LogUtils,34,0,6,0,10,0,7,0,4,0
jadx-core,jadx.core.dex.visitors.regions.variables,CollectUsageRegionVisitor,1,141,4,14,1,35,4,11,0,6
jadx-core,jadx.core.dex.visitors.regions.variables,VarUsage,16,27,2,0,1,8,2,4,1,4
jadx-core,jadx.core.dex.visitors.regions.variables,UsePlace,41,29,10,0,8,7,7,4,2,4
jadx-core,jadx.core.dex.visitors.regions.variables,ProcessVariables.new AbstractRegionVisitor() {...},88,93,25,19,23,28,17,11,0,6
jadx-core,jadx.core.dex.visitors.regions.variables,ProcessVariables,52,510,22,76,16,128,20,46,0,17
jadx-core,jadx.api.plugins.events,JadxEventType.new JadxEventType() {...},3,0,0,0,1,0,1,0,1,0
jadx-core,jadx.api.plugins.events,JadxEventType,7,0,0,0,2,0,2,0,2,0
jadx-core,jadx.api.plugins.events,JadxEvents,10,0,0,0,4,0,2,0,2,0
jadx-core,jadx.core.dex.visitors.finaly,InsnsSlice,133,0,10,0,31,0,17,0,12,0
jadx-core,jadx.core.dex.visitors.finaly,FinallyExtractInfo,80,0,0,0,26,0,14,0,14,0
jadx-core,jadx.core.dex.visitors.finaly,MarkFinallyVisitor,1353,67,243,11,352,20,151,7,27,4
jadx-core,jadx.core.xmlgen,ResTableBinaryParser.EntryOffset,15,0,0,0,6,0,3,0,3,0
jadx-core,jadx.core.xmlgen,ResXmlGen,839,0,116,0,163,0,68,0,8,0
jadx-core,jadx.core.xmlgen,ParserConstants,111,0,4,0,23,0,6,0,4,0
jadx-core,jadx.core.xmlgen,ManifestAttributes,498,0,78,0,119,0,50,0,11,0
jadx-core,jadx.core.xmlgen,ResContainer.DataType,27,0,0,0,2,0,1,0,1,0
jadx-core,jadx.core.xmlgen,StringFormattedCheck.Duo,67,0,10,0,16,0,8,0,3,0
jadx-core,jadx.core.xmlgen,BinaryXMLParser,1352,0,189,0,325,0,121,0,23,0
jadx-core,jadx.core.xmlgen,ResTableBinaryParser,1547,0,136,0,332,0,99,0,27,0
jadx-core,jadx.core.xmlgen,ResTableBinaryParser.PackageChunk,27,0,0,0,10,0,5,0,5,0
jadx-core,jadx.core.xmlgen,XmlDeobf,40,0,10,0,10,0,7,0,2,0
jadx-core,jadx.core.xmlgen,ManifestAttributes.MAttr,25,0,0,0,7,0,4,0,4,0
jadx-core,jadx.core.xmlgen,XMLChar,3341,0,152,0,700,0,100,0,24,0
jadx-core,jadx.core.xmlgen,XmlSecurity,68,0,6,0,23,0,7,0,4,0
jadx-core,jadx.core.xmlgen,CommonBinaryParser,99,0,2,0,18,0,5,0,4,0
jadx-core,jadx.core.xmlgen,BinaryXMLStrings,245,0,24,0,53,0,21,0,9,0
jadx-core,jadx.core.xmlgen,ResTableBinaryParserProvider,15,7,2,0,4,3,2,2,1,2
jadx-core,jadx.core.xmlgen,ResourceStorage,138,0,4,0,35,0,16,0,14,0
jadx-core,jadx.core.xmlgen,ManifestAttributes.MAttrType,15,0,0,0,2,0,1,0,1,0
jadx-core,jadx.core.xmlgen,XmlGenUtils,255,0,40,0,71,0,29,0,6,0
jadx-core,jadx.core.xmlgen,ResDecoder,3,0,0,0,1,0,1,0,1,0
jadx-core,jadx.core.xmlgen,ResContainer,121,0,4,0,26,0,18,0,16,0
jadx-core,jadx.core.xmlgen,StringFormattedCheck,133,0,30,0,30,0,18,0,3,0
jadx-core,jadx.core.xmlgen,ResourcesSaver,176,0,12,0,53,0,15,0,8,0
jadx-core,jadx.core.xmlgen,ParserStream,386,0,32,0,96,0,37,0,21,0
jadx-core,jadx.core.dex.visitors.methods,MutableMethodDetails,87,0,0,0,30,0,16,0,16,0
jadx-core,jadx.core.dex.visitors.debuginfo,DebugInfoAttachVisitor,229,143,37,13,62,35,26,10,3,8
jadx-core,jadx.core.dex.visitors.debuginfo,DebugInfoApplyVisitor,434,24,70,2,114,9,51,4,15,4
jadx-core,jadx.core.dex.visitors.blocks,ResolveJavaJSR,223,0,32,0,60,0,25,0,9,0
jadx-core,jadx.core.dex.visitors.blocks,BlockExceptionHandler,708,805,126,98,166,214,101,58,18,29
jadx-core,jadx.core.dex.visitors.blocks,PostDominatorTree,42,135,5,9,11,30,4,6,1,2
jadx-core,jadx.core.dex.visitors.blocks,FixMultiEntryLoops.BlockColor,0,21,0,0,0,2,0,1,0,1
jadx-core,jadx.core.dex.visitors.blocks,DominatorTree,21,357,6,44,6,99,7,27,1,8
jadx-core,jadx.core.dex.visitors.blocks,FixMultiEntryLoops,84,211,9,25,23,46,10,21,2,11
jadx-core,jadx.core.dex.visitors.blocks,BlockProcessor,451,1162,99,181,118,313,83,109,6,46
jadx-core,jadx.core.dex.visitors.blocks,BlockSplitter,249,951,46,120,57,228,41,80,4,34
jadx-core,jadx.api.args,IntegerFormat,2,26,1,1,0,5,1,2,0,2
jadx-core,jadx.api.args,UserRenamesMappingsMode,17,29,6,0,2,6,5,2,2,2
jadx-core,jadx.api.args,ResourceNameSource,0,21,0,0,0,4,0,1,0,1
jadx-core,jadx.api.args,GeneratedRenamesMappingFileMode,12,37,6,2,1,7,5,3,1,3
jadx-core,jadx.core.plugins,JadxPluginManager,144,245,10,18,32,63,18,19,9,14
jadx-core,jadx.core.plugins,JadxPluginsData,37,52,0,0,5,15,5,6,5,6
jadx-core,jadx.core.plugins,PluginContext,139,79,12,0,35,25,20,13,14,13
jadx-core,jadx.core.dex.nodes.parser,SignatureParser,671,20,115,2,184,7,81,3,21,3
jadx-core,jadx.core.dex.visitors.ssa,SSATransform,400,723,92,108,107,194,62,63,4,21
jadx-core,jadx.core.dex.visitors.ssa,RenameState,0,107,0,4,0,25,0,8,0,6
jadx-core,jadx.core.dex.visitors.ssa,LiveVarAnalysis,23,258,2,24,4,63,3,19,1,8
jadx-core,jadx.api,JadxArgsValidator,82,97,18,12,20,29,14,8,1,6
jadx-core,jadx.api,JavaMethod,158,17,14,0,38,6,27,3,20,3
jadx-core,jadx.api,ResourceFileContent,15,0,0,0,4,0,2,0,2,0
jadx-core,jadx.api,JadxArgs,404,490,15,5,150,125,84,58,74,58
jadx-core,jadx.api,JadxArgs.OutputFormatEnum,0,15,0,0,0,2,0,1,0,1
jadx-core,jadx.api,ResourceFile,121,0,8,0,30,0,16,0,12,0
jadx-core,jadx.api,ResourceType,228,0,16,0,32,0,12,0,4,0
jadx-core,jadx.api,JavaPackage,183,0,16,0,52,0,34,0,26,0
jadx-core,jadx.api,JadxDecompiler,713,611,88,46,183,163,107,34,47,24
jadx-core,jadx.api,CommentsLevel,1,47,1,1,0,8,1,2,0,2
jadx-core,jadx.api,ICodeInfo,0,6,0,0,0,1,0,1,0,1
jadx-core,jadx.api,JavaClass,410,181,47,15,95,49,61,14,32,12
jadx-core,jadx.api,JavaVariable,114,0,8,0,28,0,21,0,17,0
jadx-core,jadx.api,JadxArgs.UseKotlinMethodsForVarNames,0,21,0,0,0,2,0,1,0,1
jadx-core,jadx.api,DecompilationMode,0,27,0,0,0,5,0,1,0,1
jadx-core,jadx.api,ResourceFile.ZipRef,22,0,0,0,7,0,4,0,4,0
jadx-core,jadx.api,JavaField,102,0,8,0,23,0,21,0,17,0
jadx-core,jadx.api,JadxArgs.RenameEnum,0,21,0,0,0,2,0,1,0,1
jadx-core,jadx.api,ResourcesLoader,419,88,41,7,97,22,36,7,13,5
jadx-core,jadx.api.metadata.impl,CodeMetadataStorage,252,33,40,1,52,10,32,3,11,3
jadx-core,jadx.core.dex.visitors,ModVisitor,855,464,151,64,207,128,106,38,13,19
jadx-core,jadx.core.dex.visitors,MethodVisitor,17,0,0,0,7,0,3,0,3,0
jadx-core,jadx.core.dex.visitors,SimplifyVisitor,1084,344,197,55,271,93,123,32,11,14
jadx-core,jadx.core.dex.visitors,ShadowFieldVisitor.FieldFixType,15,0,0,0,3,0,1,0,1,0
jadx-core,jadx.core.dex.visitors,AbstractVisitor,0,14,0,0,0,6,0,6,0,6
jadx-core,jadx.core.dex.visitors,FallbackModeVisitor,18,34,6,6,7,8,5,4,1,2
jadx-core,jadx.core.dex.visitors,DeboxingVisitor,227,140,44,14,61,31,27,10,3,5
jadx-core,jadx.core.dex.visitors,MoveInlineVisitor,87,169,22,28,29,47,17,13,1,4
jadx-core,jadx.core.dex.visitors,ProcessMethodsForInline,62,55,19,9,15,13,15,6,2,5
jadx-core,jadx.core.dex.visitors,ConstructorVisitor,286,197,58,28,66,55,37,15,2,7
jadx-core,jadx.core.dex.visitors,GenericTypesVisitor,29,60,8,10,10,15,6,7,0,4
jadx-core,jadx.core.dex.visitors,SaveCode,31,73,8,7,12,21,9,5,1,5
jadx-core,jadx.core.dex.visitors,FixSwitchOverEnum.EnumMapInfo,15,0,0,0,6,0,3,0,3,0
jadx-core,jadx.core.dex.visitors,EnumVisitor.EnumData,17,0,0,0,6,0,1,0,1,0
jadx-core,jadx.core.dex.visitors,OverrideMethodVisitor,995,72,174,6,236,21,105,6,15,6
jadx-core,jadx.core.dex.visitors,ExtractFieldInit.FieldInitInfo,12,0,0,0,5,0,1,0,1,0
jadx-core,jadx.core.dex.visitors,AttachTryCatchVisitor,74,182,11,19,22,55,12,13,2,8
jadx-core,jadx.core.dex.visitors,DotGraphVisitor.DumpDotGraph,761,0,76,0,161,0,50,0,12,0
jadx-core,jadx.core.dex.visitors,ReplaceNewArray,51,343,23,39,18,81,23,13,0,5
jadx-core,jadx.core.dex.visitors,FixSwitchOverEnum,487,107,94,15,128,29,60,11,9,7
jadx-core,jadx.core.dex.visitors,ClassModifier,612,130,150,28,156,36,90,12,6,7
jadx-core,jadx.core.dex.visitors,ExtractFieldInit,907,16,170,2,225,4,108,2,22,2
jadx-core,jadx.core.dex.visitors,ProcessInstructionsVisitor,168,170,28,25,45,43,23,16,3,6
jadx-core,jadx.core.dex.visitors,AnonymousClassVisitor,230,9,38,1,62,3,23,2,3,2
jadx-core,jadx.core.dex.visitors,EnumVisitor,1615,39,287,1,390,10,182,3,36,3
jadx-core,jadx.core.dex.visitors,SignatureProcessor,645,48,89,5,159,16,63,7,17,6
jadx-core,jadx.core.dex.visitors,MarkMethodsForInline,324,24,71,3,73,9,43,4,5,3
jadx-core,jadx.core.dex.visitors,InlineMethods,309,66,38,11,67,18,26,8,5,4
jadx-core,jadx.core.dex.visitors,ProcessAnonymous,678,110,129,15,175,29,82,10,12,8
jadx-core,jadx.core.dex.visitors,OverrideMethodVisitor.SuperTypesData,15,0,0,0,6,0,3,0,3,0
jadx-core,jadx.core.dex.visitors,ShadowFieldVisitor,251,125,42,16,59,36,30,12,5,8
jadx-core,jadx.core.dex.visitors,DepthTraversal,15,41,0,4,2,12,1,5,1,3
jadx-core,jadx.core.dex.visitors,InitCodeVariables,42,196,8,28,10,64,8,21,1,10
jadx-core,jadx.core.dex.visitors,PrepareForCodeGen,355,449,70,77,84,121,53,49,6,20
jadx-core,jadx.core.dex.visitors,AttachCommentsVisitor,136,53,20,4,39,16,18,6,5,6
jadx-core,jadx.core.dex.visitors,ExtractFieldInit.ConstructorInitInfo,9,0,0,0,4,0,1,0,1,0
jadx-core,jadx.core.dex.visitors,ConstInlineVisitor,163,415,52,74,47,113,44,34,1,12
jadx-core,jadx.core.dex.visitors,AttachMethodDetails,1,48,1,7,1,12,1,7,0,4
jadx-core,jadx.core.dex.visitors,DotGraphVisitor,64,0,4,0,18,0,10,0,8,0
jadx-core,jadx.core.dex.visitors,CheckCode,70,80,20,12,15,22,13,7,1,3
jadx-core,jadx.core.dex.visitors,MethodInvokeVisitor,214,699,55,89,53,173,44,52,0,24
jadx-core,jadx.core.dex.instructions,FillArrayData,306,0,33,0,54,0,33,0,12,0
jadx-core,jadx.core.dex.instructions,IfOp,13,65,4,3,4,15,4,6,0,4
jadx-core,jadx.core.dex.instructions,InvokeNode,91,139,20,24,13,31,18,16,4,8
jadx-core,jadx.core.dex.instructions,SwitchInsn,213,170,26,20,43,43,22,19,4,14
jadx-core,jadx.core.dex.instructions,IndexInsnNode,101,15,10,0,19,5,9,3,4,3
jadx-core,jadx.core.dex.instructions,NewArrayNode,47,11,8,0,9,4,8,2,4,2
jadx-core,jadx.core.dex.instructions,GotoNode,15,17,0,0,2,6,2,3,2,3
jadx-core,jadx.core.dex.instructions,TargetInsnNode,0,8,0,0,0,4,0,3,0,3
jadx-core,jadx.core.dex.instructions,InsnDecoder,1128,545,137,37,205,114,136,46,6,19
jadx-core,jadx.core.dex.instructions,ConstStringNode,31,19,6,0,7,5,5,3,2,3
jadx-core,jadx.core.dex.instructions,FilledNewArrayNode,50,8,8,0,10,3,9,1,5,1
jadx-core,jadx.core.dex.instructions,ArithOp,2,96,1,1,1,18,1,4,0,4
jadx-core,jadx.core.dex.instructions,FillArrayInsn,78,0,6,0,20,0,13,0,10,0
jadx-core,jadx.core.dex.instructions,InvokeType,0,51,0,0,0,9,0,1,0,1
jadx-core,jadx.core.dex.instructions,InvokeCustomNode,203,0,20,0,51,0,29,0,19,0
jadx-core,jadx.core.dex.instructions,BaseInvokeNode,0,5,0,0,0,2,0,1,0,1
jadx-core,jadx.core.dex.instructions,PhiInsn,157,61,18,2,38,17,20,5,10,5
jadx-core,jadx.core.dex.instructions,IfNode,113,193,12,16,26,39,15,16,6,11
jadx-core,jadx.core.dex.instructions,InvokeCustomRawNode,130,0,12,0,31,0,17,0,11,0
jadx-core,jadx.core.dex.instructions,InvokeCustomBuilder,61,21,3,3,13,7,4,1,1,1
jadx-core,jadx.core.dex.instructions,ArithNode,213,93,28,6,37,20,23,6,5,6
jadx-core,jadx.core.dex.instructions,SwitchData,67,23,4,0,13,7,5,3,3,3
jadx-core,jadx.core.dex.instructions,InvokePolymorphicNode,127,0,10,0,29,0,12,0,7,0
jadx-core,jadx.core.dex.instructions,InsnType,0,285,0,0,0,48,0,1,0,1
jadx-core,jadx.core.dex.instructions,ConstClassNode,49,0,6,0,12,0,8,0,5,0
jadx-core,jadx.core.utils.input,InsnDataUtils,28,35,8,6,9,12,8,3,1,3
jadx-core,jadx.api.data,CommentStyle,71,0,0,0,14,0,5,0,5,0
jadx-core,jadx.api.data,CodeRefType,27,0,0,0,5,0,1,0,1,0
jadx-core,jadx.api.data,IJavaCodeRef,6,0,0,0,1,0,1,0,1,0
jadx-core,jadx.api.data,IJavaNodeRef.RefType,27,0,0,0,2,0,1,0,1,0
jadx-core,jadx.core.utils.exceptions,InvalidDataException,4,0,0,0,2,0,1,0,1,0
jadx-core,jadx.core.utils.exceptions,JadxRuntimeException,8,4,0,0,4,2,2,1,2,1
jadx-core,jadx.core.utils.exceptions,JadxException,23,0,0,0,8,0,4,0,4,0
jadx-core,jadx.core.utils.exceptions,JadxArgsValidateException,9,0,0,0,4,0,2,0,2,0
jadx-core,jadx.core.utils.exceptions,JadxOverflowException,4,0,0,0,2,0,1,0,1,0
jadx-core,jadx.core.utils.exceptions,CodegenException,33,0,0,0,12,0,6,0,6,0
jadx-core,jadx.core.utils.exceptions,DecodeException,21,0,0,0,8,0,4,0,4,0
jadx-core,jadx.core.xmlgen.entry,ValuesParser,343,0,54,0,85,0,41,0,7,0
jadx-core,jadx.core.xmlgen.entry,RawValue,22,0,0,0,7,0,4,0,4,0
jadx-core,jadx.core.xmlgen.entry,ProtoValue,44,0,0,0,18,0,11,0,11,0
jadx-core,jadx.core.xmlgen.entry,ResourceEntry,123,0,0,0,32,0,17,0,17,0
jadx-core,jadx.core.xmlgen.entry,RawNamedValue,22,0,0,0,7,0,4,0,4,0
jadx-core,jadx.core.xmlgen.entry,EntryConfig,1009,0,198,0,250,0,130,0,10,0
jadx-core,jadx.api.plugins.events.types,ReloadSettingsWindow,9,0,0,0,3,0,3,0,3,0
jadx-core,jadx.api.plugins.events.types,NodeRenamedByUser,55,0,2,0,18,0,11,0,10,0
jadx-core,jadx.api.plugins.events.types,ReloadProject,9,0,0,0,3,0,3,0,3,0
jadx-core,jadx.core.dex.visitors.shrink,CodeShrinkVisitor,232,456,78,80,59,110,59,33,4,9
jadx-core,jadx.core.dex.visitors.shrink,WrapInfo,8,15,0,0,1,6,1,3,1,3
jadx-core,jadx.core.dex.visitors.shrink,ArgsInfo,78,276,22,42,17,73,18,28,1,13
jadx-core,jadx.core.plugins.events,JadxEventsImpl,15,16,0,0,5,5,2,3,2,3
jadx-core,jadx.core.plugins.events,JadxEventsManager,45,20,4,0,9,7,6,3,4,3
jadx-core,jadx.core.plugins.events,JadxEventsManager.new ThreadFactory() {...},9,9,0,0,1,2,1,1,1,1
jadx-core,jadx.core.dex.trycatch,ExcHandlerAttr,9,11,0,0,2,5,2,3,2,3
jadx-core,jadx.core.dex.trycatch,ExceptionHandler,119,144,24,8,30,40,23,20,8,19
jadx-core,jadx.core.dex.trycatch,TryCatchBlockAttr,242,56,32,1,56,19,32,11,15,11
jadx-core,jadx.core.dex.trycatch,CatchAttr,23,25,3,1,6,9,4,5,2,5
jadx-core,jadx.core.codegen.utils,CodeGenUtils,118,163,23,17,36,45,21,14,4,11
jadx-core,jadx.core.codegen.utils,CodeComment,29,0,0,0,9,0,5,0,5,0
jadx-core,jadx.core.utils.android,AndroidResourcesMap,16,14,0,0,4,4,2,3,2,3
jadx-core,jadx.core.utils.android,ApplicationParams,55,0,0,0,18,0,10,0,10,0
jadx-core,jadx.core.utils.android,AndroidResourcesUtils,396,11,55,1,83,4,39,2,11,2
jadx-core,jadx.core.utils.android,AppAttribute,45,0,0,0,8,0,1,0,1,0
jadx-core,jadx.core.utils.android,DataInputDelegate,71,0,0,0,20,0,16,0,16,0
jadx-core,jadx.core.utils.android,TextResMapFile,83,45,2,2,17,12,4,3,3,2
jadx-core,jadx.core.utils.android,ExtDataInput,192,0,22,0,42,0,21,0,10,0
jadx-core,jadx.core.utils.android,AndroidManifestParser,464,0,64,0,119,0,49,0,17,0
jadx-core,jadx.core.utils.android,AndroidResourcesUtils.ResClsInfo,17,0,0,0,6,0,3,0,3,0
jadx-core,jadx.core.utils.android,Res9patchStreamDecoder.NinePatch,73,0,0,0,21,0,2,0,2,0
jadx-core,jadx.core.utils.android,Res9patchStreamDecoder,201,0,14,0,40,0,13,0,6,0
jadx-core,jadx.api.plugins.options,OptionDescription,4,0,0,0,2,0,2,0,2,0
jadx-core,jadx.api.plugins.options,OptionType,0,21,0,0,0,4,0,1,0,1
jadx-core,jadx.api.plugins.options,OptionFlag,0,27,0,0,0,5,0,1,0,1
jadx-core,jadx.core.dex.visitors.regions,CleanRegions,1,22,2,2,1,7,2,4,0,4
jadx-core,jadx.core.dex.visitors.regions,ReturnVisitor.ReturnRemoverVisitor,62,120,23,21,17,34,17,10,1,4
jadx-core,jadx.core.dex.visitors.regions,AbstractRegionVisitor,0,7,0,0,0,4,0,4,0,4
jadx-core,jadx.core.dex.visitors.regions,ReturnVisitor,0,12,0,2,0,4,0,3,0,2
jadx-core,jadx.core.dex.visitors.regions,CheckRegions.new AbstractRegionVisitor() {...},5,22,1,5,1,5,1,4,0,2
jadx-core,jadx.core.dex.visitors.regions,CheckRegions.new AbstractRegionVisitor() {...},0,23,0,4,0,7,0,4,0,2
jadx-core,jadx.core.dex.visitors.regions,IfRegionVisitor.RemoveRedundantElseVisitor,0,10,0,2,0,3,0,2,0,1
jadx-core,jadx.core.dex.visitors.regions,IfMakerHelper,506,434,107,73,117,114,76,32,4,14
jadx-core,jadx.core.dex.visitors.regions,IfRegionVisitor.ProcessIfRegionVisitor,0,14,0,2,0,5,0,2,0,1
jadx-core,jadx.core.dex.visitors.regions,CheckRegions,2,131,8,16,2,31,8,8,0,4
jadx-core,jadx.core.dex.visitors.regions,RegionMakerVisitor,66,89,13,7,18,25,10,8,1,7
jadx-core,jadx.core.dex.visitors.regions,LoopRegionVisitor,532,424,133,71,154,117,89,28,1,14
jadx-core,jadx.core.dex.visitors.regions,TernaryMod,520,178,106,30,141,51,64,17,3,10
jadx-core,jadx.core.dex.visitors.regions,RegionStack,30,70,3,5,6,21,5,10,2,9
jadx-core,jadx.core.dex.visitors.regions,ProcessTryCatchRegions,51,200,19,31,13,50,19,14,2,6
jadx-core,jadx.core.dex.visitors.regions,CleanRegions.RemoveRegionVisitor,2,62,1,15,1,19,1,9,0,2
jadx-core,jadx.core.dex.visitors.regions,RegionMakerVisitor.PostRegionVisitor,56,170,11,29,12,47,8,18,0,6
jadx-core,jadx.core.dex.visitors.regions,TracedRegionVisitor,0,30,0,0,0,9,0,4,0,4
jadx-core,jadx.core.dex.visitors.regions,RegionMaker,939,2014,248,274,243,487,189,116,8,35
jadx-core,jadx.core.dex.visitors.regions,IfRegionVisitor,191,174,72,32,53,52,44,18,1,9
jadx-core,jadx.core.dex.visitors.regions,RegionStack.State,8,28,0,0,1,8,1,3,1,3
jadx-core,jadx.core.dex.visitors.regions,DepthRegionTraversal,36,141,6,22,11,37,7,14,1,6
jadx-core,jadx.core.dex.nodes,RootNode,880,619,131,41,224,147,113,51,35,43
jadx-core,jadx.core.dex.nodes,IContainer,8,0,0,0,1,0,1,0,1,0
jadx-core,jadx.core.dex.nodes,ClassNode,1071,705,153,55,266,193,134,81,41,70
jadx-core,jadx.core.dex.nodes,IMethodDetails,68,2,6,0,16,1,4,1,1,1
jadx-core,jadx.core.dex.nodes,MethodNode,517,666,71,43,135,177,72,80,28,67
jadx-core,jadx.core.dex.nodes,IBlock,0,5,0,0,0,2,0,1,0,1
jadx-core,jadx.core.dex.nodes,Edge,51,15,10,0,8,6,8,3,3,3
jadx-core,jadx.core.dex.nodes,InsnContainer,17,9,0,0,5,4,3,2,3,2
jadx-core,jadx.core.dex.nodes,FieldNode,169,0,8,0,49,0,32,0,28,0
jadx-core,jadx.core.dex.nodes,LoadStage,0,21,0,0,0,4,0,1,0,1
jadx-core,jadx.core.dex.nodes,BlockNode,31,276,4,20,5,79,5,41,2,32
jadx-core,jadx.core.dex.nodes,ProcessState,1,42,1,3,0,7,1,3,0,2
jadx-core,jadx.core.dex.nodes,PackageNode,230,143,33,11,56,41,42,15,22,13
jadx-core,jadx.core.dex.nodes,InsnNode,467,489,74,71,124,136,66,60,20,33
jadx-core,jadx.core.codegen.json,JsonMappingGen,226,0,12,0,60,0,11,0,5,0
jadx-core,jadx.core.codegen.json,JsonCodeGen,534,0,44,0,130,0,34,0,12,0
