GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
engine,org.jetbrains.java.decompiler.modules.decompiler.vars,VarVersionsGraph.new IGraph() {...},0,19,0,0,0,3,0,3,0,3
engine,org.jetbrains.java.decompiler.modules.decompiler.vars,VarVersionsProcessor,100,787,45,82,24,165,36,45,2,13
engine,org.jetbrains.java.decompiler.modules.decompiler.vars,VarVersionsGraph,5,274,4,26,3,62,4,19,0,8
engine,org.jetbrains.java.decompiler.modules.decompiler.vars,CheckTypesResult,0,39,0,0,0,9,0,5,0,5
engine,org.jetbrains.java.decompiler.modules.decompiler.vars,CheckTypesResult.ExprentTypePair,0,9,0,0,0,4,0,1,0,1
engine,org.jetbrains.java.decompiler.modules.decompiler.vars,VarVersionEdge,43,24,10,0,4,7,7,2,2,2
engine,org.jetbrains.java.decompiler.modules.decompiler.vars,VarVersionNode,6,74,0,2,1,20,1,7,1,6
engine,org.jetbrains.java.decompiler.main,ClassWriter.MType,21,0,0,0,1,0,1,0,1,0
engine,org.jetbrains.java.decompiler.main,DecompilerContext,18,137,3,3,4,43,6,17,3,17
engine,org.jetbrains.java.decompiler.main,InitializerProcessor,370,250,108,37,84,59,72,10,5,4
engine,org.jetbrains.java.decompiler.main,CancellationManager,0,5,0,0,0,1,0,1,0,1
engine,org.jetbrains.java.decompiler.main,ClassesProcessor.ClassNode.LambdaInformation,3,0,0,0,1,0,1,0,1,0
engine,org.jetbrains.java.decompiler.main,CancellationManager.TimeoutCancellationManager,28,18,5,1,8,6,5,2,2,2
engine,org.jetbrains.java.decompiler.main,Fernflower,95,143,8,6,20,35,9,7,2,7
engine,org.jetbrains.java.decompiler.main,ClassesProcessor.Inner,20,0,6,0,1,0,4,0,1,0
engine,org.jetbrains.java.decompiler.main,CancellationManager.TimeExceedException,3,0,0,0,1,0,1,0,1,0
engine,org.jetbrains.java.decompiler.main,CancellationManager.CanceledException,7,0,0,0,4,0,2,0,2,0
engine,org.jetbrains.java.decompiler.main,EnumProcessor,134,0,26,0,27,0,15,0,2,0
engine,org.jetbrains.java.decompiler.main,ClassReference14Processor,538,162,102,6,97,38,58,4,5,3
engine,org.jetbrains.java.decompiler.main,ClassesProcessor,653,345,128,32,142,84,82,11,5,7
engine,org.jetbrains.java.decompiler.main,ClassesProcessor.ClassNode,141,50,13,1,28,13,10,3,3,3
engine,org.jetbrains.java.decompiler.main,ClassWriter,2383,1125,431,152,482,265,292,37,23,14
engine,org.jetbrains.java.decompiler.main,AssertProcessor,748,33,146,2,153,9,80,3,6,3
engine,org.jetbrains.java.decompiler.code.interpreter,InstructionImpact,397,3282,47,20,78,33,41,9,1,3
engine,org.jetbrains.java.decompiler.main.rels,ClassWrapper,227,201,20,10,49,55,20,10,7,8
engine,org.jetbrains.java.decompiler.main.rels,MethodProcessorRunnable,110,187,16,16,34,65,18,3,4,1
engine,org.jetbrains.java.decompiler.main.rels,NestedClassProcessor,2214,12,375,2,445,4,207,2,16,2
engine,org.jetbrains.java.decompiler.main.rels,NestedMemberAccess,1068,13,234,1,238,4,128,2,7,2
engine,org.jetbrains.java.decompiler.main.rels,NestedClassProcessor.new DirectGraph.ExprentIterator() {...},214,0,30,0,42,0,18,0,3,0
engine,org.jetbrains.java.decompiler.main.rels,LambdaProcessor,241,19,36,2,49,6,19,2,0,2
engine,org.jetbrains.java.decompiler.main.rels,NestedMemberAccess.MethodAccess,33,0,0,0,1,0,1,0,1,0
engine,org.jetbrains.java.decompiler.main.rels,NestedClassProcessor.VarFieldPair,47,0,8,0,8,0,7,0,3,0
engine,org.jetbrains.java.decompiler.main.rels,MethodWrapper,21,20,4,0,4,7,4,1,2,1
