GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op4rewriters.matchutil,MatchIterator,155,76,23,7,27,16,18,8,4,7
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op4rewriters.matchutil,KleeneN,45,0,4,0,16,0,5,0,3,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op4rewriters.matchutil,EmptyMatchResultCollector,6,0,0,0,4,0,4,0,4,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op4rewriters.matchutil,MatchOneOf,38,0,4,0,9,0,4,0,2,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op4rewriters.matchutil,KleenePlus,5,0,0,0,2,0,1,0,1,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op4rewriters.matchutil,AbstractMatchResultIterator,3,3,0,0,3,1,3,1,3,1
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op4rewriters.matchutil,DeadMethodRemover,38,0,6,0,12,0,5,0,2,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op4rewriters.matchutil,MatchSequence,50,0,4,0,14,0,5,0,3,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op4rewriters.matchutil,KleeneStar,5,0,0,0,2,0,1,0,1,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op4rewriters.matchutil,MatchOpt,22,0,2,0,8,0,3,0,2,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op4rewriters.matchutil,CollectMatch,0,29,0,2,0,9,0,3,0,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op4rewriters.matchutil,ResetAfterTest,37,0,2,0,11,0,4,0,3,0
cfr,org.benf.cfr.reader.entities.annotations,ElementValueConst,38,6,6,0,10,3,7,1,4,1
cfr,org.benf.cfr.reader.entities.annotations,ElementValueClass,39,0,4,0,13,0,7,0,5,0
cfr,org.benf.cfr.reader.entities.annotations,ElementValueArray,75,0,8,0,22,0,9,0,5,0
cfr,org.benf.cfr.reader.entities.annotations,ElementValueAnnotation,37,0,4,0,13,0,7,0,5,0
cfr,org.benf.cfr.reader.entities.annotations,AnnotationTableTypeEntry,27,0,0,0,9,0,5,0,5,0
cfr,org.benf.cfr.reader.entities.annotations,AnnotationTableEntry,118,9,14,0,25,4,14,1,7,1
cfr,org.benf.cfr.reader.entities.annotations,ElementValueEnum,55,0,8,0,14,0,9,0,5,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,SynchronizedRewriter,342,17,70,2,89,3,39,1,3,1
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,LValuePropSimple,210,0,26,0,47,0,15,0,2,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,Misc.IsBackJumpTo,11,0,0,0,4,0,2,0,2,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,Misc.new BinaryProcedure() {...},0,46,1,7,0,11,1,5,0,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,StaticInstanceCondenser,34,38,5,5,8,10,3,6,0,4
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,Misc.GraphVisitorBlockReachable,24,73,0,6,5,16,2,7,2,4
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,ConditionalCondenser,97,293,25,53,26,75,20,24,0,5
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,Misc.IsForwardJumpTo,0,11,0,0,0,4,0,2,0,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,StatementEquivalenceConstraint,46,0,10,0,11,0,7,0,2,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,LinearScannedBlock,74,0,8,0,15,0,12,0,8,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,JoinBlocks,23,90,4,14,5,20,4,7,1,1
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,NarrowingTypeRewriter.LValueAssignmentCollector,2,88,1,13,0,23,1,10,0,4
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,RedundantTries,89,24,12,2,21,8,8,1,1,1
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,ReturnRewriter.new BinaryProcedure() {...},31,26,7,5,7,6,6,2,0,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,AnonymousArray,30,250,12,22,7,56,12,8,1,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,GenericInferer.GenericInferData,87,0,14,0,20,0,12,0,5,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,ConditionalRewriter,1268,336,205,42,294,92,120,13,5,4
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,JumpsIntoLoopCloneRewriter.new BinaryProcedure() {...},6,60,1,5,1,9,1,4,0,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,CondenseConditionals,878,197,113,27,184,42,66,11,2,5
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,JumpsIntoLoopCloneRewriter.new BinaryProcedure() {...},54,0,6,0,9,0,5,0,2,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,ConditionalRewriter.DiscoveredTernary,74,0,16,0,18,0,11,0,3,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,NegativeJumps,4,115,5,13,1,28,6,5,1,1
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,ConditionalSimplifier,106,52,22,10,24,13,15,5,3,1
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,KotlinSwitchHandler.FakeSwitch,9,0,0,0,4,0,2,0,2,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,Op03Rewriters,6,213,0,4,3,92,2,49,2,47
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,Misc,181,233,32,40,42,56,28,24,8,8
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,KotlinSwitchHandler.OriginalSwitchLookupInfo,15,0,0,0,6,0,1,0,1,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,Misc.HasBackJump,20,35,5,5,3,10,3,4,0,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,LValuePropSimple.new LValueRewriter() {...},31,0,2,0,8,0,8,0,7,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,IterLoopRewriter,861,0,100,0,189,0,56,0,6,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,Misc.GetBackJump,5,27,1,3,1,7,1,3,0,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,PointlessExpressions,24,75,10,10,6,16,9,4,1,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,DeadConditionalRemover,58,48,11,7,14,13,7,6,0,4
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,BadNarrowingArgRewriter.InternalBadNarrowingRewriter,58,6,10,0,15,1,7,1,2,1
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,IterLoopRewriter.new Predicate() {...},12,0,0,0,2,0,2,0,2,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,IterLoopRewriter.new BinaryProcedure() {...},85,0,14,0,17,0,9,0,2,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,IterLoopRewriter.new Predicate() {...},12,0,0,0,2,0,2,0,2,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,IterLoopRewriter.new BinaryProcedure() {...},74,0,12,0,15,0,8,0,2,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,SynchronizedRewriter.FindBlockStarts,2,20,1,3,0,6,1,3,0,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,GenericInferer.new UnaryFunction() {...},9,0,0,0,2,0,2,0,2,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,WhileRewriter.new Predicate() {...},2,16,1,3,0,2,1,3,0,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,WhileRewriter.new Predicate() {...},0,18,0,4,0,2,0,4,0,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,AnonymousBlocks.new Predicate() {...},2,20,1,3,0,5,1,3,0,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,WhileRewriter,654,115,114,16,169,30,67,7,6,3
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,UselessNops,3,6,0,0,1,1,1,1,1,1
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,FinallyRewriter.new Predicate() {...},7,12,3,1,1,3,2,2,0,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,KotlinSwitchHandler,934,58,96,4,208,12,50,3,1,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,ConditionalRewriter.new Predicate() {...},8,3,2,0,1,1,2,1,1,1
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,ExceptionRewriters.new UnaryFunction() {...},5,0,0,0,2,0,2,0,2,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,ExceptionRewriters.new Predicate() {...},15,0,4,0,2,0,4,0,2,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,RemoveDeterministicJumps,341,326,68,54,86,85,49,20,4,4
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,AssertionJumps,60,65,4,8,13,13,4,4,1,1
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,ConditionalRewriter.IsForwardIf,2,28,1,5,0,5,1,3,0,1
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,BadCompareRewriter,153,31,16,3,25,9,11,4,2,3
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,LValuePropSimple.UsageCollector,58,0,8,0,13,0,7,0,3,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,SynchronizedBlocks,262,14,33,1,62,3,21,1,4,1
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,ClassifyGotos,318,132,49,23,66,32,30,12,4,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,NullTypedLValueRewriter,2,17,2,2,1,5,2,2,0,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,Cleaner,29,185,4,24,8,49,5,16,2,5
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,LoopIdentifier,786,840,115,85,167,197,75,36,3,8
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,ReturnRewriter,149,62,17,7,36,16,12,5,2,3
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,PrePostchangeAssignmentRewriter,149,216,29,29,34,53,18,17,1,5
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,StaticInstanceCondenser.Rewriter,53,0,6,0,16,0,5,0,2,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,Cleaner.new BinaryProcedure() {...},44,70,3,13,3,14,3,7,0,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,CondenseConstruction,3,24,0,2,1,6,1,2,1,1
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,NOPSearchingExpressionRewriter,53,0,10,0,14,0,8,0,3,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,ExactTypeFilter,0,16,0,2,0,4,0,3,0,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,DupAssigns,66,68,9,9,15,16,8,4,1,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,EclipseLoops,92,69,9,11,22,15,7,5,1,1
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,TryRewriter,891,56,138,4,209,12,78,4,7,4
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,SwitchUtils.new Predicate() {...},11,0,2,0,2,0,3,0,2,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,KotlinSwitchHandler.new Predicate() {...},12,0,0,0,2,0,2,0,2,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,KotlinSwitchHandler.new UnaryFunction() {...},19,0,0,0,3,0,2,0,2,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,TypeFilter,9,21,0,2,4,5,1,3,1,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,BadBoolAssignmentRewriter,10,46,4,6,2,11,4,3,0,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,PushThroughGoto.new Predicate() {...},0,15,0,2,0,5,0,3,0,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,LoopIdentifier.new Comparator() {...},6,3,0,0,1,1,1,1,1,1
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,LoopIdentifier.new Predicate() {...},0,16,0,2,0,2,0,3,0,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,LoopIdentifier.new UnaryFunction() {...},0,5,0,0,0,2,0,2,0,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,LoopIdentifier.new Predicate() {...},0,25,1,3,0,3,1,3,0,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,LoopIdentifier.new Predicate() {...},0,16,0,2,0,2,0,3,0,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,LoopIdentifier.new Predicate() {...},0,16,1,3,0,3,1,3,0,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,LoopIdentifier.new Predicate() {...},2,9,1,1,0,2,1,2,0,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,LoopIdentifier.new UnaryFunction() {...},6,0,0,0,2,0,2,0,2,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,GenericInferer,216,40,35,9,46,12,21,4,2,1
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,PushThroughGoto,103,190,17,27,24,41,16,10,1,3
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,LValuePropSimple.AssignmentCollector,58,0,4,0,15,0,7,0,5,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,SynchronizedBlocks.new BinaryProcedure() {...},45,0,6,0,8,0,5,0,2,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,SynchronizedBlocks.new BinaryProcedure() {...},177,0,30,0,34,0,17,0,2,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,ExceptionRewriters.SingleExceptionAddressing,15,0,0,0,6,0,1,0,1,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,MonitorRewriter,93,0,12,0,20,0,8,0,2,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,ClassifyGotos.new Predicate() {...},0,18,0,4,0,5,0,4,0,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,CompareByIndex,18,26,1,3,1,9,1,4,0,3
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,ClassifyGotos.new UnaryFunction() {...},2,3,0,0,1,1,1,1,1,1
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,BreakRewriter,3,91,3,17,1,27,4,8,1,1
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,JumpsIntoLoopCloneRewriter,625,168,67,17,142,40,41,11,4,6
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,JumpsIntoDoRewriter,501,89,40,16,92,20,23,8,1,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,LValueProp,17,116,3,15,4,30,3,8,1,1
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,InlineDeAssigner.Deassigner,125,95,17,11,23,25,13,8,1,5
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,SwitchReplacer,868,1987,133,219,197,460,93,100,2,15
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,IsolatedStackValue,64,55,11,11,13,15,8,5,1,1
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,SwitchUtils,35,0,4,0,8,0,4,0,2,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,InstanceConstants,180,48,32,6,38,14,17,6,0,4
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,PrePostchangeAssignmentRewriter.StatementCanBePostMutation,6,15,3,1,0,4,2,1,0,1
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,PrePostchangeAssignmentRewriter.UsageWatcher,0,27,0,2,0,7,0,4,0,3
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,LoopLivenessClash,192,0,34,0,48,0,21,0,4,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,LoopIdentifier.LoopResult,0,9,0,0,0,4,0,1,0,1
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,ExceptionRewriters,1139,77,163,7,252,20,95,6,10,6
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,AnonymousBlocks,108,10,11,1,26,2,7,1,1,1
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,UselessNops.new Predicate() {...},0,15,0,4,0,2,0,4,0,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,SwitchReplacer.NodeReachable,1,66,1,11,1,17,1,7,0,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,AnonymousArray.new Predicate() {...},0,27,0,0,0,5,0,2,0,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,NarrowingTypeRewriter,32,100,7,11,9,23,7,6,2,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,FinallyRewriter,66,48,13,7,15,12,10,3,1,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,BadNarrowingArgRewriter,0,30,0,2,0,6,0,3,0,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,PushThroughGoto.new Predicate() {...},0,15,0,2,0,5,0,3,0,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,Misc.GraphVisitorReachableInThese,0,39,0,4,0,11,0,4,0,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,SwitchReplacer.NodesReachedUntil,0,48,1,5,0,17,1,4,0,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,StaticInitReturnRewriter,62,7,9,1,11,1,6,1,1,1
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,InlineDeAssigner,120,107,11,15,32,26,8,9,0,4
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,KotlinSwitchHandler.DistinctSwitchTarget,15,0,0,0,6,0,2,0,2,0
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,PointlessJumps,151,216,28,40,36,45,19,19,2,2
cfr,org.benf.cfr.reader.bytecode.analysis.opgraph.op3rewriters,LValueCondense,69,135,16,20,16,34,12,11,1,4
cfr,org.benf.cfr.reader.entityfactories,AttributeFactory,152,149,28,28,32,33,21,10,1,2
cfr,org.benf.cfr.reader.entityfactories,AttributeFactory.AttributeBuilder,0,16,0,0,0,5,0,2,0,2
cfr,org.benf.cfr.reader.entityfactories,ContiguousEntityFactory,21,39,1,3,4,9,2,3,1,2
cfr,org.benf.cfr.reader.bytecode.analysis.loc,BytecodeLocCollector,80,0,8,0,19,0,9,0,5,0
cfr,org.benf.cfr.reader.bytecode.analysis.loc,BytecodeLocFactoryStub,0,7,0,0,0,2,0,2,0,2
cfr,org.benf.cfr.reader.bytecode.analysis.loc,BytecodeLocSet,92,0,6,0,19,0,9,0,6,0
cfr,org.benf.cfr.reader.bytecode.analysis.loc,BytecodeLocSpecific.Specific,0,34,0,0,0,4,0,1,0,1
cfr,org.benf.cfr.reader.bytecode.analysis.loc,BytecodeLocFactoryImpl,147,13,29,1,34,3,20,2,5,2
cfr,org.benf.cfr.reader.bytecode.analysis.loc,BytecodeLocFactory,0,16,0,0,0,3,0,1,0,1
cfr,org.benf.cfr.reader.bytecode.analysis.loc,BytecodeLoc,10,15,0,0,2,5,2,3,2,3
cfr,org.benf.cfr.reader.bytecode.analysis.loc,BytecodeLocSpecific,9,8,0,0,4,4,4,2,4,2
cfr,org.benf.cfr.reader.bytecode.analysis.loc,BytecodeLocSimple,31,0,0,0,10,0,6,0,6,0
cfr,org.benf.cfr.reader,PluginRunner,121,0,4,0,27,0,10,0,8,0
cfr,org.benf.cfr.reader,Driver,472,115,54,6,106,28,35,1,5,1
cfr,org.benf.cfr.reader,PluginRunner.PluginDumperFactory,64,0,2,0,12,0,8,0,7,0
cfr,org.benf.cfr.reader,Main,35,47,4,4,13,13,7,1,3,1
cfr,org.benf.cfr.reader,PluginRunner.new UnaryFunction() {...},9,0,0,0,2,0,2,0,2,0
cfr,org.benf.cfr.reader,CfrDriverImpl,64,93,16,10,6,24,12,3,0,2
cfr,org.benf.cfr.reader,Driver.new BinaryFunction() {...},51,0,4,0,10,0,4,0,2,0
cfr,org.benf.cfr.reader,Driver.new Predicate() {...},12,0,0,0,2,0,2,0,2,0
cfr,org.benf.cfr.reader.bytecode.analysis.structured,StructuredScope.AtLevel,4,9,0,0,1,4,1,1,1,1
cfr,org.benf.cfr.reader.bytecode.analysis.structured,StructuredScope,134,135,24,16,30,34,19,12,4,7
cfr,org.benf.cfr.reader.util.output,TokenStreamDumper.new UnaryFunction() {...},10,0,0,0,2,0,2,0,2,0
cfr,org.benf.cfr.reader.util.output,LoggerFactory,3,33,0,0,1,11,1,3,1,3
cfr,org.benf.cfr.reader.util.output,SinkDumperFactory.4.new SinkReturns.DecompiledMultiVer() {...},28,0,0,0,5,0,5,0,5,0
cfr,org.benf.cfr.reader.util.output,IllegalIdentifierDump.Nop,2,12,0,0,1,4,1,4,1,4
cfr,org.benf.cfr.reader.util.output,InternalDumperFactoryImpl,163,84,17,7,23,18,16,5,4,5
cfr,org.benf.cfr.reader.util.output,BytecodeTrackingDumper,91,0,4,0,20,0,5,0,3,0
cfr,org.benf.cfr.reader.util.output,SinkDumperFactory.SinkStringExceptionDumper,11,0,0,0,5,0,2,0,2,0
cfr,org.benf.cfr.reader.util.output,BytecodeTrackingDumper.new BytecodeDumpConsumer.Item() {...},18,0,0,0,3,0,3,0,3,0
cfr,org.benf.cfr.reader.util.output,BytecodeTrackingDumper.new UnaryFunction() {...},10,0,0,0,2,0,2,0,2,0
cfr,org.benf.cfr.reader.util.output,ProgressDumperStdErr,33,0,0,0,5,0,3,0,3,0
cfr,org.benf.cfr.reader.util.output,BytecodeTrackingDumper.MethodBytecode,80,0,8,0,18,0,7,0,3,0
cfr,org.benf.cfr.reader.util.output,TokenStreamDumper.Token,58,0,0,0,18,0,9,0,9,0
cfr,org.benf.cfr.reader.util.output,ToStringDumper,181,103,6,6,44,27,26,10,21,9
cfr,org.benf.cfr.reader.util.output,SinkDumperFactory,478,0,44,0,77,0,38,0,14,0
cfr,org.benf.cfr.reader.util.output,SinkDumperFactory.new StringStreamDumper() {...},39,0,0,0,5,0,2,0,2,0
cfr,org.benf.cfr.reader.util.output,SinkDumperFactory.new StringStreamDumper() {...},25,0,0,0,3,0,2,0,2,0
cfr,org.benf.cfr.reader.util.output,SinkDumperFactory.new StringStreamDumper() {...},36,0,0,0,5,0,2,0,2,0
cfr,org.benf.cfr.reader.util.output,SinkDumperFactory.new BytecodeDumpConsumer() {...},29,0,2,0,5,0,3,0,2,0
cfr,org.benf.cfr.reader.util.output,ProgressDumperNop,1,6,0,0,1,2,1,2,1,2
cfr,org.benf.cfr.reader.util.output,TypeContext,0,24,0,0,0,3,0,1,0,1
cfr,org.benf.cfr.reader.util.output,IllegalIdentifierReplacement,141,85,24,12,27,22,19,8,4,5
cfr,org.benf.cfr.reader.util.output,TokenStreamDumper.RecycleToken,18,0,0,0,7,0,5,0,5,0
cfr,org.benf.cfr.reader.util.output,MethodErrorCollector.SummaryDumperMethodErrorCollector,17,0,0,0,6,0,2,0,2,0
cfr,org.benf.cfr.reader.util.output,SinkDumperFactory.1.new SinkReturns.LineNumberMapping() {...},46,0,4,0,9,0,7,0,5,0
cfr,org.benf.cfr.reader.util.output,NopSummaryDumper,3,3,0,0,3,1,3,1,3,1
cfr,org.benf.cfr.reader.util.output,FileDumper,338,0,22,0,59,0,20,0,9,0
cfr,org.benf.cfr.reader.util.output,InternalDumperFactoryImpl.BytecodeDumpConsumerImpl,86,0,4,0,20,0,4,0,2,0
cfr,org.benf.cfr.reader.util.output,StringStreamDumper,47,0,0,0,13,0,7,0,7,0
cfr,org.benf.cfr.reader.util.output,SinkDumperFactory.3.new SinkReturns.Decompiled() {...},24,0,0,0,4,0,4,0,4,0
cfr,org.benf.cfr.reader.util.output,TokenStreamDumper,470,0,30,0,108,0,51,0,36,0
cfr,org.benf.cfr.reader.util.output,AbstractDumper,44,87,7,7,8,25,9,8,2,8
cfr,org.benf.cfr.reader.util.output,SinkSummaryDumper,83,0,4,0,17,0,6,0,4,0
cfr,org.benf.cfr.reader.util.output,StdErrExceptionDumper,41,3,6,0,9,1,4,1,1,1
cfr,org.benf.cfr.reader.util.output,DelegatingDumper,222,0,2,0,64,0,36,0,35,0
cfr,org.benf.cfr.reader.util.output,SinkDumperFactory.SinkProgressDumper,31,0,0,0,7,0,3,0,3,0
cfr,org.benf.cfr.reader.util.output,SinkDumperFactory.SinkExceptionDumper,19,0,0,0,6,0,2,0,2,0
cfr,org.benf.cfr.reader.util.output,LogFormatter,10,3,0,0,1,1,1,1,1,1
cfr,org.benf.cfr.reader.util.output,StdIODumper,26,13,0,0,4,6,3,4,3,4
cfr,org.benf.cfr.reader.util.output,InternalDumperFactoryImpl.AdditionalComments,20,0,2,0,6,0,3,0,2,0
cfr,org.benf.cfr.reader.util.output,TypeOverridingDumper,30,0,0,0,8,0,5,0,5,0
cfr,org.benf.cfr.reader.util.output,SinkDumperFactory.SinkExceptionDumper.new SinkReturns.ExceptionMessage() {...},24,0,0,0,4,0,4,0,4,0
cfr,org.benf.cfr.reader.util.output,IllegalIdentifierDump.Factory,7,16,2,2,3,4,3,2,1,2
cfr,org.benf.cfr.reader.util.output,MovableDumperContext,0,18,0,0,0,6,0,1,0,1
cfr,org.benf.cfr.reader.util.output,BlockCommentState,0,34,0,0,0,4,0,1,0,1
cfr,org.benf.cfr.reader.util.output,BytecodeTrackingDumper.LocAtLine,26,0,2,0,10,0,5,0,4,0
