GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
engine,org.jetbrains.java.decompiler.modules.decompiler.vars,VarVersionsGraph,2,277,2,28,1,64,2,21,0,8
engine,org.jetbrains.java.decompiler.modules.decompiler.vars,CheckTypesResult,0,39,0,0,0,9,0,5,0,5
engine,org.jetbrains.java.decompiler.modules.decompiler.vars,CheckTypesResult.ExprentTypePair,0,9,0,0,0,4,0,1,0,1
engine,org.jetbrains.java.decompiler.modules.decompiler.vars,VarVersionEdge,43,24,10,0,4,7,7,2,2,2
engine,org.jetbrains.java.decompiler.modules.decompiler.vars,VarVersionNode,6,74,0,2,1,20,1,7,1,6
engine,org.jetbrains.java.decompiler.main,ClassWriter.MType,21,0,0,0,1,0,1,0,1,0
engine,org.jetbrains.java.decompiler.main,DecompilerContext,12,143,3,3,2,45,4,19,1,19
engine,org.jetbrains.java.decompiler.main,InitializerProcessor,133,487,72,73,31,112,63,19,3,6
engine,org.jetbrains.java.decompiler.main,CancellationManager,0,5,0,0,0,1,0,1,0,1
engine,org.jetbrains.java.decompiler.main,ClassesProcessor.ClassNode.LambdaInformation,3,0,0,0,1,0,1,0,1,0
engine,org.jetbrains.java.decompiler.main,CancellationManager.TimeoutCancellationManager,28,18,5,1,8,6,5,2,2,2
engine,org.jetbrains.java.decompiler.main,Fernflower,95,143,8,6,20,35,9,7,2,7
engine,org.jetbrains.java.decompiler.main,ClassesProcessor.Inner,20,0,6,0,1,0,4,0,1,0
engine,org.jetbrains.java.decompiler.main,CancellationManager.TimeExceedException,3,0,0,0,1,0,1,0,1,0
engine,org.jetbrains.java.decompiler.main,CancellationManager.CanceledException,7,0,0,0,4,0,2,0,2,0
engine,org.jetbrains.java.decompiler.main,EnumProcessor,134,0,26,0,27,0,15,0,2,0
engine,org.jetbrains.java.decompiler.main,ClassReference14Processor,700,0,108,0,135,0,62,0,8,0
engine,org.jetbrains.java.decompiler.main,ClassesProcessor,571,427,115,45,126,100,81,12,5,7
engine,org.jetbrains.java.decompiler.main,ClassesProcessor.ClassNode,141,50,13,1,28,13,10,3,3,3
engine,org.jetbrains.java.decompiler.main,ClassWriter,2145,1363,400,183,427,320,282,47,21,16
engine,org.jetbrains.java.decompiler.main,AssertProcessor,724,57,141,7,149,13,78,5,6,3
engine,org.jetbrains.java.decompiler.code.interpreter,InstructionImpact,3679,0,67,0,111,0,50,0,4,0
engine,org.jetbrains.java.decompiler.main.rels,ClassWrapper,230,198,21,9,51,53,18,12,4,11
engine,org.jetbrains.java.decompiler.main.rels,MethodProcessorRunnable,108,189,11,21,33,66,13,8,4,1
engine,org.jetbrains.java.decompiler.main.rels,NestedClassProcessor,2214,12,375,2,445,4,207,2,16,2
engine,org.jetbrains.java.decompiler.main.rels,NestedMemberAccess,1068,13,234,1,238,4,128,2,7,2
engine,org.jetbrains.java.decompiler.main.rels,NestedClassProcessor.new DirectGraph.ExprentIterator() {...},214,0,30,0,42,0,18,0,3,0
engine,org.jetbrains.java.decompiler.main.rels,LambdaProcessor,207,53,30,8,42,13,18,3,0,2
engine,org.jetbrains.java.decompiler.main.rels,NestedMemberAccess.MethodAccess,33,0,0,0,1,0,1,0,1,0
engine,org.jetbrains.java.decompiler.main.rels,NestedClassProcessor.VarFieldPair,47,0,8,0,8,0,7,0,3,0
engine,org.jetbrains.java.decompiler.main.rels,MethodWrapper,21,20,4,0,4,7,4,1,2,1
